term,tfidf_sum,tfidf_avg_per_doc,doc_freq,idf,max_doc_tfidf
large-language,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
life-sciences,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
science-backed,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
highest-priority,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
f-1,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
o-1a,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
eb-1,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
eb-2,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
advanced-degree,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
founders,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
entrepreneur,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
h-1b,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
worker-advocate,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
patentable,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
work-sharing,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
grantmaking,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
immune-response,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
healthcare-data,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
real-world-evidence,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
showcasing,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
climate-related,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
disadvantaging,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
competition-increasing,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
job-displacement,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
protected-activity,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
worker-protection,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
home-confinement,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
spots,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
prison-management,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
civil-rights,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
civil-liberties,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
collateral-valuation,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
eviction,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
gaze,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
public-health,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
human-services,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
software-development,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
ai-enhanced,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
healthcare-technology,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
payers,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
drug-development,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
agency-infrastructure,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
education-specific,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
differential-privacy-guarantee,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
privacy-research,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
states-united,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
code-generation,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
prompt-based,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
circulating,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
technology-talent,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
human-capital,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
pooled-hiring,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
human-resources,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
gs-0810,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
personnel-vetting,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
opm-led,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
agency-led,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
position-description,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
professional-development,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
enlistment,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
rights-affirming,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
xxix,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
plainly,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
state-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
represen-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
tative,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
advertise-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
trans-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
indirect-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
fifty-f,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
judg-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
printer,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
kauffman,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
kenyatta,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
leadbeter,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
scialabba,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
shusterman,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
staats,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
a168,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
pre-filed,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
assemblywoman,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
linda,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
carter,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
somerset,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
karabinchak,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
clinton,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
calabrese,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
bergen,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
passaic,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
post-graduate,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
vanel,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
inafter,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
regulato-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
cogni-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
minor-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
lbd03814-01-3,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
bioweapons,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
safe-by-design,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
execu-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
assess-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
poli-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
tical,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
commu-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
nities,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
lating,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
mech-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
anisms,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
audit-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
reidentifica-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
valid-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
nine-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
tional,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
informa-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
follow-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
wheth-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
deviated,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
standable,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
divi-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
oppor-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
tunity,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
overturns,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
successors,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
appropri-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
which-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
favor-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
ably,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
sions,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
resources-related,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
sensed,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
supervisability,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
tamper-resistance,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
r14274,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
eas-f,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
jetton,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
therapist,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
disapproving,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
urging,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
syntheses,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
suspensions,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
dispelling,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
dispel,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
pre-offering,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
entrusting,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
usages,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
heavier,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
question-and-answer,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
non-voice,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
naacp,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
troy,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
singleton,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
burlington,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
a-229,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
a-227,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
disengages,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
deactivates,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
coterminous,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
by-laws,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
solages,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
primacy,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
ninety-six-a,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
ninety-six-c,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
ninety-six-d,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
taylor,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
mcdonald,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
burgos,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
dinowitz,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
sillitti,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
brochures,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
flyers,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
posters,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
non-printed,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
sens,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
webb,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
comrie,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
ramos,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
empire,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
feature-length,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
westchester,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
rockland,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
nassau,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
suffolk,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
boroughs,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
how-to,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
ceremony,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
drama,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
soap,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
opera,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
commercials,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
sketch,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
improvisational,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
monologues,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
cooking,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
crafts,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
pranks,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
stunts,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
conditionally,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
thirty-first,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
twenty-three,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
baginski,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
mcnamara,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
overturning,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
upset,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
masking,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
criticisms,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
drs35175-lr-26,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
lowe,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
murdock,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
twenty-first,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
diminishment,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
deficits,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
cochairs,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
disqualification,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
misfeasance,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
malfeasance,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
nonfeasance,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
b-13,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
mercuri,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
armanini,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
schlegel,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
culver,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
jozwiak,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
abolishing,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
ten-digit,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
rightto-know,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
registrants,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
merski,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
pielli,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
madden,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
neilson,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
venkat,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
friel,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
gergely,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
schlossberg,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
sanchez,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
malagari,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
howard,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
brennan,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
hill-evans,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
harkins,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
khan,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
donahue,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
mara,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
williams,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
ciresi,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
godfather,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
geoffrey,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
hinton,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
blow,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
whistle,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
blue-collar,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
heinous,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
integrity-related,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
nontransparent,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
nurses,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
pitfalls,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
cyberterrorists,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
bypass,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
afl-cio,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
state-related,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
grove,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
greiner,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
keefer,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
moul,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
struzzi,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
editorially,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
able-bodied,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
s0146,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
dipalma,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
felag,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
acosta,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
zurier,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
valverde,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
state-sanctioned,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
waged,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
cognitive-behavioral,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
feb-21,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
apr-21,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
waggoner,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
data14,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
data20,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
pulaski,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
sjr,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
chang,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
seventy-seven,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
blue-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
white-collar,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
reenter,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
sparking,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
well-educated,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
juncture,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
narrows,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
citizen-facing,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
citizen-centric,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
mobile-friendly,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
a-224,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
a-234,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
family-oriented,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
neonatal,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
state-developed,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
co-signed,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
contraindicated,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
pneumococcal,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
immunization,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
reregistration,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
stays,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
stillbirth,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
stillbirths,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
entrance-related,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
toxicologist,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
use-related,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
naloxone,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
pharmacotherapy,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
apprised,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
innovationsec,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
append,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
government-produced,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
compartmentalized,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
accountabilitysec,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
high-intensity,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
high-probability,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
reapplication,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
culpability,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
schumer,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
pre-decisional,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
joint-decisionmaking,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
